date,symbol,open,high,low,close,volume,exchange,MA20,Upper,Lower,Signal,Holding,Returns,Cumulative Returns
2023-01-19 00:00:00+00:00,AAPL,134.08,136.25,133.77,135.27,58169700,XNAS,147.4565,159.25330172758703,135.65969827241298,1,1.0,-0.01885834481758175,0.945944055944056
2023-01-18 00:00:00+00:00,AAPL,136.82,138.61,135.03,135.21,69567000,XNAS,146.45049999999998,158.80822385999943,134.09277614000052,1,1.0,-0.0004435573297848494,0.9455244755244756
2023-01-17 00:00:00+00:00,AAPL,134.83,137.29,134.13,135.94,63502900,XNAS,145.5875,158.3435665959378,132.8314334040622,,1.0,0.005399008949042106,0.9506293706293706
2023-01-13 00:00:00+00:00,AAPL,132.03,134.92,131.66,134.76,57809719,XNAS,144.633,157.62784990294233,131.6381500970577,,1.0,-0.00868030013241139,0.9423776223776223
2023-01-12 00:00:00+00:00,AAPL,133.88,134.26,131.44,133.41,71326100,XNAS,143.753,157.27433292245996,130.23166707754,,1.0,-0.010017809439002656,0.9329370629370629
2023-01-11 00:00:00+00:00,AAPL,131.25,133.51,130.46,133.49,69359700,XNAS,142.88400000000001,156.69491220738152,129.0730877926185,,1.0,0.0005996551982609954,0.9334965034965035
2023-01-10 00:00:00+00:00,AAPL,130.26,131.26,128.12,130.73,63803400,XNAS,141.8245,155.94771560410373,127.70128439589625,,1.0,-0.020675706045396813,0.914195804195804
2023-01-09 00:00:00+00:00,AAPL,130.47,133.41,129.89,130.15,70675200,XNAS,140.59949999999998,154.30434655149406,126.89465344850589,,1.0,-0.004436625105178504,0.91013986013986
2023-01-06 00:00:00+00:00,AAPL,126.01,130.29,124.89,129.62,87686600,XNAS,139.494,152.9946139119671,125.99338608803292,,1.0,-0.004072224356511778,0.9064335664335663
2023-01-05 00:00:00+00:00,AAPL,127.13,127.77,124.76,125.02,80829600,XNAS,138.02,151.07523649728336,124.96476350271668,1,1.0,-0.03548835056318478,0.8742657342657341
2023-01-04 00:00:00+00:00,AAPL,126.89,128.66,125.08,126.36,88886500,XNAS,136.797,149.40173736338835,124.19226263661163,,1.0,0.0107182850743881,0.8836363636363634
2023-01-03 00:00:00+00:00,AAPL,130.28,130.9,124.17,125.07,111975500,XNAS,135.779,148.71472093081783,122.84327906918216,,1.0,-0.010208926875593605,0.8746153846153844
2022-12-30 00:00:00+00:00,AAPL,128.41,129.95,127.43,129.93,77034209,XNAS,135.06099999999998,147.61590007925184,122.50609992074811,,1.0,0.038858239385944016,0.9086013986013984
2022-12-29 00:00:00+00:00,AAPL,127.99,130.48,127.73,129.61,75624700,XNAS,134.3915,146.60500608957142,122.17799391042858,,1.0,-0.0024628646194103654,0.9063636363636363
2022-12-28 00:00:00+00:00,AAPL,129.67,131.03,125.87,126.04,85323900,XNAS,133.397,144.9094160800415,121.88458391995849,,1.0,-0.027544170974461935,0.8813986013986013
2022-12-27 00:00:00+00:00,AAPL,131.38,131.41,128.72,130.03,68927300,XNAS,132.7005,143.2146437597171,122.1863562402829,,1.0,0.03165661694700095,0.9093006993006991
2022-12-23 00:00:00+00:00,AAPL,130.92,132.415,129.64,131.86,63814893,XNAS,132.2005,141.8394428362242,122.5615571637758,,1.0,0.014073675305698696,0.9220979020979019
2022-12-22 00:00:00+00:00,AAPL,134.352,134.56,130.3,132.23,77852108,XNAS,131.6855,140.08245057744165,123.28854942255832,,1.0,0.002806006370392744,0.9246853146853143
2022-12-21 00:00:00+00:00,AAPL,132.98,136.81,132.75,135.45,85927993,XNAS,131.4025,138.83610444199167,123.96889555800836,,1.0,0.024351508734780314,0.9472027972027969
2022-12-20 00:00:00+00:00,AAPL,131.39,133.25,129.89,132.3,77432819,XNAS,131.124,137.96093030533424,124.28706969466573,,1.0,-0.02325581395348819,0.9251748251748251
2022-12-19 00:00:00+00:00,AAPL,135.11,135.2,131.32,132.37,79592614,XNAS,130.979,137.57689026886612,124.3811097311339,,1.0,0.0005291005291003792,0.9256643356643355
2022-12-16 00:00:00+00:00,AAPL,136.69,137.65,133.73,134.51,160080100,XNAS,130.94400000000002,137.4586431982111,124.42935680178893,,1.0,0.01616680516733382,0.9406293706293702
2022-12-15 00:00:00+00:00,AAPL,141.11,141.8,136.025,136.5,98931907,XNAS,130.972,137.57648817093332,124.3675118290667,,1.0,0.014794439075161758,0.9545454545454543
2022-12-14 00:00:00+00:00,AAPL,145.35,146.655,141.16,143.21,82291182,XNAS,131.3945,139.7604535619078,123.02854643809218,0,0.0,0.04915750915750916,1.0014685314685312
2022-12-13 00:00:00+00:00,AAPL,149.5,149.9692,144.24,145.47,93886161,XNAS,131.9975,142.35830281638434,121.63669718361565,0,0.0,0.0,1.0014685314685312
2022-12-12 00:00:00+00:00,AAPL,142.7,144.5,141.06,144.49,70462654,XNAS,132.54749999999999,144.24806558462015,120.84693441537982,0,0.0,-0.0,1.0014685314685312
2022-12-09 00:00:00+00:00,AAPL,142.34,145.57,140.9,142.16,76069500,XNAS,133.11899999999997,145.50512756272101,120.73287243727893,,0.0,-0.0,1.0014685314685312
2022-12-08 00:00:00+00:00,AAPL,142.36,143.52,141.1,142.65,62128338,XNAS,133.744,146.71545543106083,120.77254456893915,,0.0,0.0,1.0014685314685312
2022-12-07 00:00:00+00:00,AAPL,142.19,143.37,140.0,140.94,69721094,XNAS,134.31,147.498337271999,121.12166272800101,,0.0,-0.0,1.0014685314685312
2022-12-06 00:00:00+00:00,AAPL,147.075,147.3,141.92,142.91,64727186,XNAS,135.2045,148.17611898145321,122.23288101854676,,0.0,0.0,1.0014685314685312
2022-12-05 00:00:00+00:00,AAPL,147.77,150.9199,145.77,146.63,68826442,XNAS,136.21800000000002,149.4322931706542,123.00370682934584,,0.0,0.0,1.0014685314685312
2022-12-02 00:00:00+00:00,AAPL,145.96,148.0,145.65,147.81,65421400,XNAS,137.355,150.4494942628571,124.26050573714289,,0.0,0.0,1.0014685314685312
2022-12-01 00:00:00+00:00,AAPL,148.21,149.13,146.61,148.31,71250414,XNAS,138.274,151.72999554102176,124.81800445897825,,0.0,0.0,1.0014685314685312
